primary_id,paxdb_ppm
Q99941,2.03
Q8WTW3,2.03
Q8NEW0,2.03
Q8NB90,2.03
Q9Y6D5,2.02
Q6UWT4,2.02
Q9NPJ6,2.02
A0A0B4J203,2.02
Q9BTK6,2.02
Q9Y2W6,2.02
Q8NF91,2.02
Q9BSU3,2.02
Q8N3D4,2.02
A2RRP1,2.02
Q96B45,2.01
O95359,2.01
P24001,2.01
Q8WV22,2.01
Q92692,2.01
Q15648,2.01
Q13332,2.0
Q9Y324,2.0
Q9BSB4,2.0
Q96BK5,2.0
U3KQP1,2.0
O14810,2.0
Q13426,2.0
O60494,2.0
Q16594,2.0
Q8NFP7,2.0
Q9NQS1,1.99
P28300,1.99
P54707,1.99
P48723,1.99
Q9GZV7,1.99
Q96RQ1,1.99
P52564,1.99
P78332,1.99
Q6P589,1.99
P56589,1.99
P32121,1.99
Q9NRB3,1.99
Q9NS87,1.99
O95967,1.99
Q9HCJ6,1.98
Q14807,1.98
Q9P0J1,1.98
Q7Z6K5,1.98
Q8N370,1.98
Q7Z6L0,1.98
P82094,1.98
Q86XI2,1.98
Q8TF01,1.97
A0A0J9YVX5,1.97
O75339,1.97
Q6P3X3,1.97
Q9H9Y2,1.97
O43291,1.96
O43819,1.96
Q9Y487,1.96
P34947,1.96
Q86TB9,1.96
Q86UY6,1.96
Q9BXK1,1.96
A6NM71,1.96
Q04759,1.96
Q8WUI4,1.96
P26022,1.96
Q9Y6X3,1.95
Q02127,1.95
Q9NWS8,1.95
O00160,1.95
Q8TF05,1.95
Q13219,1.95
Q5JTD0,1.94
Q8IY95,1.94
O75528,1.94
O15111,1.94
Q99418,1.94
F8W036,1.94
A0A8C8KD64,1.94
P32189,1.94
Q9GZY6,1.93
A0A2U3TZM3,1.93
Q02083,1.93
Q96SZ5,1.93
Q8TAD8,1.93
Q9H2V7,1.93
Q9HAN9,1.93
A6NMQ1,1.92
Q99618,1.92
Q9Y228,1.92
P49674,1.92
A2RTX5,1.92
Q96JG6,1.92
Q8WUR7,1.92
Q8IWW6,1.92
Q92963,1.92
Q6P582,1.92
P49914,1.91
Q8IXK0,1.91
P18084,1.91
Q15147,1.91
Q5VTT5,1.91
A5D8W1,1.91
O75674,1.91
Q96DC9,1.91
Q9BV36,1.91
Q8N1K5,1.91
O75764,1.91
P16383,1.91
Q32P44,1.9
Q9BUL9,1.9
O43929,1.9
P28845,1.9
Q5TA45,1.89
Q5VVQ6,1.89
O43760,1.89
Q14202,1.89
P22415,1.89
Q8NDX5,1.89
O75818,1.89
O94880,1.89
Q96SB8,1.89
P27216,1.88
Q9NZU0,1.88
Q9Y6N1,1.88
Q92536,1.88
Q9Y3Q3,1.87
P01225,1.87
Q96RE7,1.87
P35052,1.87
Q6P2C8,1.87
Q9NYR9,1.87
Q9BRP1,1.87
O00291,1.87
Q15700,1.86
O14531,1.86
Q53EZ4,1.86
Q5VWX1,1.85
Q8N4X5,1.85
Q99707,1.85
Q9H4Z3,1.85
Q92604,1.85
Q96K21,1.85
Q6UWY5,1.85
Q9UBC3,1.85
Q9Y235,1.85
Q8IYM9,1.85
P32780,1.85
P40189,1.85
Q9H0R6,1.85
Q8IV38,1.84
Q9H5V9,1.84
Q7L099,1.84
A8K0Z3,1.84
P35247,1.84
Q96F10,1.84
Q96J02,1.84
P0DI81,1.84
P0DI82,1.84
A0A1W2PPQ1,1.84
Q8N2S1,1.84
P28827,1.84
Q96HR8,1.84
O75556,1.84
Q01523,1.84
O95822,1.84
Q9NRY4,1.84
P22735,1.84
A0A1W2PS29,1.84
Q6UW02,1.83
Q8N5Y8,1.83
Q14573,1.83
P23490,1.83
C9J2H1,1.83
O00622,1.83
Q9NS25,1.82
Q9P2K3,1.82
O14523,1.82
Q9C0H9,1.82
O95049,1.82
Q9H1C7,1.82
Q8NEZ2,1.82
Q07687,1.82
Q9BYN0,1.81
Q8N4Q0,1.81
Q96FC7,1.81
A0A669KAY5,1.81
Q9H1Z4,1.81
P11274,1.81
Q9NSA0,1.81
O14802,1.81
Q99578,1.81
Q9Y2L5,1.81
Q9BQ70,1.81
A1X283,1.81
Q96PV6,1.81
Q15910,1.81
Q8N357,1.81
P78560,1.81
Q14117,1.81
C9J4A7,1.81
P55774,1.81
Q96RL1,1.81
F2Z2W7,1.8
Q9NR22,1.8
Q06546,1.8
Q52LG2,1.8
Q86YB7,1.8
O94927,1.8
Q8NHV4,1.8
Q9NR33,1.8
Q5JVS0,1.8
P45378,1.8
Q8NFC6,1.8
Q96DE5,1.8
Q9UBX7,1.79
Q12830,1.79
Q9Y2K7,1.79
Q9H9B1,1.79
F6QMI7,1.78
O15239,1.78
Q92736,1.78
Q96I51,1.78
Q9Y653,1.78
Q9BXF6,1.78
Q96GE9,1.78
Q8IY21,1.78
Q14390,1.78
P02458,1.78
Q8N1G0,1.78
Q6N069,1.77
Q8N2G8,1.77
J3KPS0,1.77
P49427,1.77
Q9UHF7,1.77
Q86VY4,1.77
Q9ULW8,1.77
Q5T447,1.76
Q9BYC5,1.76
P28067,1.76
Q5JSL3,1.76
Q7Z4H7,1.76
A6NHQ2,1.76
Q86X10,1.76
Q5TC63,1.75
D3DX19,1.75
Q9UJC3,1.75
Q5T5A8,1.75
Q92558,1.75
P00414,1.75
Q5TA50,1.75
Q99996,1.75
O95406,1.75
P11912,1.75
Q9UKM7,1.75
O95685,1.75
O94966,1.75
Q4LE39,1.75
Q9Y4K3,1.74
Q12851,1.74
Q8WWX9,1.74
Q8WV99,1.74
Q12837,1.74
Q9H490,1.74
Q9UJM8,1.74
Q00536,1.74
P15085,1.74
O00168,1.74
P17275,1.74
Q8IZD0,1.74
Q14562,1.74
P52735,1.74
Q9NQ34,1.74
Q15628,1.73
Q9UNT1,1.73
Q12882,1.73
Q9BU02,1.73
Q63HR2,1.73
P04920,1.73
A0A0C4DFY5,1.73
Q9H2M3,1.73
Q9Y2Y8,1.73
Q99571,1.72
P23763,1.72
O15164,1.72
P07204,1.72
P53350,1.72
Q13422,1.72
P52790,1.72
Q9NRR1,1.71
P16591,1.71
P22732,1.71
A0A590UK80,1.71
Q8WW22,1.71
Q9NRD1,1.71
Q9BQC3,1.71
Q9Y240,1.71
Q06547,1.7
Q96GY3,1.7
Q96J42,1.7
O14576,1.7
O95502,1.7
A0A1X7SBT7,1.7
P19440,1.7
Q147X3,1.7
Q96D53,1.7
P23458,1.7
Q8WVX9,1.7
Q9UBK7,1.7
Q96IK1,1.69
A1A4S6,1.69
Q9BUA3,1.69
Q9HCB6,1.69
Q8IYF3,1.69
Q8IYN2,1.69
Q9NWA0,1.69
Q9UEW3,1.69
P49815,1.69
Q6ZMZ3,1.68
Q9NZN5,1.68
Q8TAM6,1.68
Q9UM11,1.68
Q13421,1.68
Q9UBG0,1.68
O43347,1.68
Q8TE02,1.67
Q969L2,1.67
Q07108,1.67
Q96T58,1.67
Q9UGT4,1.67
Q6P1M3,1.67
Q9H0F7,1.67
Q9HD47,1.67
P12271,1.67
A3KMH1,1.66
H0Y860,1.66
Q9BQS8,1.66
Q6PI73,1.66
Q6NTF9,1.66
P30825,1.66
P42898,1.66
Q8NDT2,1.65
P49848,1.65
Q9BWH6,1.65
Q92781,1.65
Q9UJ83,1.65
Q96BD8,1.65
Q16651,1.65
Q9NUT2,1.65
Q7L5N7,1.65
Q8NB49,1.65
Q86VI3,1.65
Q9NPI1,1.65
O15121,1.64
P57735,1.64
F5H2X7,1.64
O15162,1.64
P11465,1.64
Q9H501,1.64
Q9UJX5,1.64
O95471,1.63
H3BQ15,1.63
P0DM35,1.63
Q6ICG6,1.63
Q9ULH0,1.63
G5E9D4,1.63
O75382,1.63
Q9NX18,1.63
Q6P2H3,1.63
Q86TG7,1.63
Q3SYG4,1.63
Q15853,1.63
P49662,1.63
Q8IYQ7,1.63
O15118,1.63
Q13443,1.62
P53355,1.62
B2RBV5,1.62
P09923,1.62
Q8IV36,1.62
Q8TCF1,1.62
Q68CK6,1.62
Q6NW29,1.62
Q9NUL5,1.62
A0A087WWT2,1.62
Q92995,1.61
K7EJL7,1.61
Q8IY18,1.61
P63302,1.61
Q96RF0,1.61
Q16623,1.61
Q9C0D9,1.61
P10523,1.61
Q8NBF6,1.61
Q12955,1.61
Q8IZH2,1.61
O15254,1.6
Q9NUM4,1.6
Q03169,1.6
E9PSI1,1.6
Q8IUW5,1.6
Q9NUG6,1.6
P20472,1.6
Q6UW63,1.6
C9IYR8,1.6
P32019,1.6
Q8NG11,1.6
Q96JH7,1.6
A0AAA9X7E5,1.6
Q5T8D3,1.59
Q9ULT8,1.59
M0QYV0,1.59
Q9BPY3,1.59
Q02556,1.59
O96017,1.59
Q86TM6,1.59
Q9NW81,1.59
Q9Y2V7,1.59
Q9UK58,1.59
Q9GZX9,1.59
Q9UBR1,1.58
Q7L190,1.58
Q9Y243,1.58
Q96IZ7,1.58
Q12979,1.58
Q8NC44,1.58
E9PBP6,1.58
Q9BSR8,1.58
Q13515,1.58
O00462,1.58
O95399,1.58
Q9BUE6,1.58
Q9BY49,1.58
Q8WVQ1,1.58
Q99504,1.58
Q92828,1.57
Q8IVL6,1.57
A0A087X295,1.57
Q6PL18,1.57
Q96BZ8,1.57
Q76FK4,1.57
P13805,1.56
Q15643,1.56
Q9HB58,1.56
Q674R7,1.56
A0A0A6YYL1,1.56
Q8IYL3,1.56
P04731,1.56
Q9H1C4,1.56
P49768,1.56
P12821,1.56
Q08AH3,1.56
P14373,1.56
P07098,1.56
Q96CN9,1.56
Q04721,1.55
P25963,1.55
Q14146,1.55
F8WBA3,1.55
Q15742,1.55
Q15653,1.55
Q7L4E1,1.55
P40617,1.55
H7C0S8,1.55
Q86SQ0,1.55
P19075,1.55
P09564,1.55
O95428,1.55
Q6ZTA4,1.55
O15439,1.55
A1L429,1.54
Q6P597,1.54
P21580,1.54
Q8NHV1,1.54
Q6UUV9,1.54
P09086,1.54
K7EKI0,1.54
O95396,1.54
P29400,1.54
O00308,1.54
Q9GZM5,1.54
P03956,1.53
Q9UPP1,1.53
O94822,1.53
O94772,1.53
Q9BYE4,1.53
Q9Y6X9,1.53
Q96HF1,1.53
Q96GX2,1.52
Q6P1M0,1.52
Q92623,1.52
Q6NUQ1,1.52
Q9UQR1,1.52
Q96DZ9,1.52
Q9H492,1.52
Q96EU6,1.52
Q9UET6,1.52
P11464,1.52
Q8NFD5,1.52
A0A6Q8NVI4,1.52
Q9NXX6,1.51
Q643R3,1.51
G3V4G9,1.51
E9PNI7,1.51
Q9UPY3,1.51
Q6P4A7,1.51
Q9BQD3,1.51
Q99081,1.51
Q13367,1.51
Q8TED1,1.51
Q9BYS1,1.51
Q00887,1.51
P23443,1.51
Q8NE62,1.5
B7WNH4,1.5
Q8IV50,1.5
Q16514,1.5
O60635,1.5
Q13206,1.5
Q07352,1.5
U3KPZ7,1.5
O43570,1.5
O95248,1.49
Q9Y6X4,1.49
O14494,1.49
Q86YB8,1.49
Q0PNE2,1.49
Q9NVN8,1.49
Q8IWZ3,1.49
A0A2R8Y4H2,1.49
Q9BVM2,1.49
Q8IUE1,1.49
Q6UXG3,1.49
Q5SQI0,1.49
Q8IZ73,1.49
Q5T749,1.49
O00507,1.49
O95551,1.49
O00268,1.49
P49761,1.49
Q96SK2,1.48
P34910,1.48
Q6P4F2,1.48
Q8N6N7,1.48
Q6P9B9,1.48
Q86WG3,1.48
O60907,1.48
Q15262,1.48
P78345,1.48
O43292,1.48
Q8IWJ2,1.48
Q8WXH0,1.48
Q8N474,1.48
P49675,1.48
P20916,1.47
Q86VQ1,1.47
O75151,1.47
Q96R05,1.47
H7C560,1.47
P56378,1.47
Q9P0S3,1.47
Q14145,1.47
Q96RK0,1.47
Q9HCP6,1.47
P29317,1.46
Q9P1Y6,1.46
Q9H0N5,1.46
Q7Z3C6,1.46
P10275,1.46
O15393,1.46
O14641,1.46
Q9NXJ5,1.46
J3KQA5,1.46
Q9H900,1.46
Q14457,1.46
Q8TEB7,1.46
O43663,1.45
Q15398,1.45
Q8N6T7,1.45
Q9BY11,1.45
Q96RR4,1.45
Q13477,1.45
Q7Z392,1.45
Q9H3R2,1.45
Q3V6T2,1.45
Q8NEL9,1.45
Q8TBB5,1.45
P0DPK5,1.45
Q6GQQ9,1.45
Q687X5,1.45
Q9Y4A5,1.44
Q8N488,1.44
Q9NVX0,1.44
O15551,1.44
P51124,1.44
F5H189,1.44
E5RJF8,1.44
Q9GZV5,1.44
Q9UN30,1.44
Q02094,1.44
O15091,1.44
Q8NFP9,1.44
Q7L0J3,1.44
P34810,1.44
O14782,1.44
A0A0B4J1S8,1.44
Q5VYS8,1.43
Q8NHP6,1.43
Q13137,1.43
Q86YQ8,1.43
P04049,1.43
Q8TDY4,1.43
Q96T21,1.43
Q86XZ4,1.43
Q9NUP1,1.43
O95274,1.42
Q14392,1.42
O75487,1.42
O95707,1.42
O95365,1.42
Q07889,1.42
Q5VUA4,1.42
Q5T7N2,1.42
P09093,1.42
Q96JE9,1.42
Q7Z7L1,1.42
Q9BYC2,1.42
Q8WWK9,1.42
Q9BR61,1.42
Q3SY69,1.41
Q8N461,1.41
Q9UGJ1,1.41
O00418,1.41
K7EJ46,1.41
Q8WVB6,1.41
P50548,1.41
Q9Y619,1.41
Q96A32,1.41
Q9P2B4,1.41
Q9BRZ2,1.41
Q92752,1.41
Q96NB3,1.41
Q9C0H2,1.41
Q6DKK2,1.4
Q14982,1.4
Q86UE8,1.4
Q5T2D2,1.4
O43365,1.4
Q7L5Y1,1.4
Q9ULF5,1.4
Q9UL18,1.4
Q7Z3T8,1.4
Q6NXT1,1.4
Q9NRS6,1.4
Q9Y2C4,1.39
Q2NKX8,1.39
Q9H6R3,1.39
Q13901,1.39
Q14004,1.39
Q96JQ2,1.39
Q9H788,1.39
Q9Y4F5,1.39
Q9H6S0,1.39
Q5BJF6,1.39
Q9H8H2,1.39
Q86WU2,1.39
Q8TD30,1.38
A0A1B0GWJ7,1.38
Q8N5A5,1.38
Q9H6Q4,1.38
Q9NSP4,1.38
Q14749,1.38
P03891,1.38
P10915,1.38
Q8TB45,1.38
Q9H254,1.38
O00757,1.38
Q9BXB4,1.37
Q00537,1.37
Q9Y388,1.37
Q9H6U6,1.37
A0A0A0MR51,1.37
Q8NBZ7,1.37
Q12872,1.37
O75865,1.37
Q13454,1.37
P01275,1.37
O60244,1.37
Q71RG4,1.37
Q96M96,1.37
E9PJX4,1.37
Q96RM1,1.37
P19397,1.37
Q96MH6,1.37
O14817,1.37
Q5VZE5,1.37
Q9NTN9,1.36
Q8NEY1,1.36
Q13469,1.36
Q9P219,1.36
Q15326,1.36
O95210,1.36
Q08174,1.36
Q86TN4,1.36
Q9UBF6,1.36
B5MD39,1.36
Q92481,1.36
Q8N5D0,1.35
O60331,1.35
Q5VZK9,1.35
P09913,1.35
Q96JC1,1.35
Q9H1R3,1.35
P43363,1.35
P29597,1.35
O75063,1.35
Q6ZXV5,1.35
Q9UL12,1.35
Q8N7R7,1.35
Q07820,1.35
A0A087WTJ2,1.35
Q9UBW7,1.34
Q8IYJ1,1.34
Q8WWH5,1.34
Q8WVM0,1.34
Q96EB6,1.34
Q5T5C0,1.34
P19793,1.34
P51617,1.34
Q8TC92,1.34
Q6ZRS2,1.34
Q06413,1.34
O75022,1.34
Q9UHN6,1.34
Q6DN90,1.33
O15066,1.33
P36402,1.33
O75044,1.33
Q8WV19,1.33
O75575,1.33
Q08397,1.33
Q5EBM0,1.33
P42773,1.33
Q9Y2U5,1.33
Q16617,1.33
F2Z2J1,1.33
A0A3B3ITS8,1.33
Q13751,1.33
Q9UPN4,1.33
Q96LD4,1.33
Q8IWL1,1.33
E9PAM4,1.33
Q9NVH0,1.32
A0A2R8YCL1,1.32
P47928,1.32
Q02930,1.32
Q69YL0,1.32
P53567,1.32
Q8TDH9,1.32
P19622,1.32
Q6P1K2,1.32
Q6PID6,1.32
O43482,1.32
P48201,1.32
Q8NB16,1.32
Q4G0I0,1.32
Q9NP58,1.32
P29474,1.31
O94929,1.31
P22897,1.31
Q6PK04,1.31
Q9UI17,1.31
Q8IXL6,1.31
O75676,1.31
A0A087WUM3,1.31
Q8IWL2,1.31
O75449,1.31
J3KNC9,1.31
Q6XE24,1.31
Q9NVH2,1.31
A0A494C0F3,1.31
B3EWG3,1.3
B3EWG5,1.3
B3EWG6,1.3
Q9P0N8,1.3
Q96NB2,1.3
Q8NBN3,1.3
Q9Y6V7,1.3
Q8N142,1.3
Q9BUK6,1.3
B7WPL0,1.3
Q07075,1.3
Q9NWT6,1.3
P15735,1.3
Q8WWV3,1.3
P35626,1.3
Q96QU8,1.3
Q10472,1.3
Q13625,1.3
Q8TDW0,1.3
Q13761,1.29
Q13480,1.29
Q8N111,1.29
A5PLN9,1.29
P18577,1.29
Q9BUM1,1.29
P15923,1.29
O00411,1.29
Q9P2P5,1.29
Q8IWU5,1.28
Q9Y303,1.28
Q9Y448,1.28
Q9UBP0,1.28
P56279,1.28
Q5QJ74,1.28
Q9NP84,1.28
P20930,1.28
Q8TB61,1.28
P50443,1.28
A0A0C4DFM2,1.28
Q53EP0,1.28
Q9NZI7,1.27
Q8IWR0,1.27
Q9H0Q3,1.27
P08686,1.27
P08183,1.27
Q9GZQ8,1.27
Q9BZD4,1.27
Q13905,1.27
Q8NHU6,1.27
H7C417,1.27
P0DMU9,1.27
Q9UH92,1.27
Q7Z5P4,1.27
P05997,1.27
Q9H081,1.27
Q9H1A4,1.27
Q96II8,1.27
Q03167,1.27
Q8N5C6,1.27
P15848,1.27
Q99674,1.27
Q9NZQ7,1.27
Q9HBK9,1.26
Q14687,1.26
Q96HW7,1.26
Q9NS91,1.26
Q96QF0,1.26
Q96LD8,1.26
A0AAG2SWP8,1.26
Q8IXL7,1.26
P55061,1.26
Q9HBB8,1.26
X6R3N0,1.26
Q9UKJ3,1.26
Q9BQ48,1.26
P53420,1.26
Q9P2D3,1.25
Q9BV23,1.25
Q16342,1.25
O60921,1.25
Q9UQ72,1.25
Q9BQE4,1.25
O60704,1.25
Q13315,1.25
Q10469,1.25
Q9UHR6,1.25
Q9NUW8,1.25
O75157,1.25
O75069,1.25
Q9BX97,1.25
F8W736,1.25
Q8IVF2,1.25
Q8NCG7,1.24
Q5JPI3,1.24
Q9UL40,1.24
Q9HCH3,1.24
P20711,1.24
P27930,1.24
A5YM69,1.24
Q14728,1.24
A0A0C4DH75,1.24
Q5SXM8,1.24
Q6P1Q9,1.24
Q96GW9,1.24
Q8WXG6,1.24
Q9H9Q4,1.24
P20585,1.24
O43759,1.24
Q86X27,1.24
F5GY88,1.23
P78395,1.23
Q03405,1.23
Q9UQR0,1.23
O75330,1.23
O15085,1.23
Q96FF7,1.23
A6NCE7,1.23
Q9H3F6,1.22
Q9UHB7,1.22
P13236,1.22
Q9H063,1.22
P18283,1.22
P0CW19,1.22
P0CW20,1.22
P10747,1.22
Q9HA65,1.22
Q12986,1.22
Q96AQ8,1.22
P53677,1.22
Q6P4E1,1.22
Q9NQY0,1.22
P21359,1.22
Q53FV1,1.22
Q9NW97,1.22
P10415,1.22
P10144,1.22
Q9H270,1.22
Q9NVV0,1.22
Q9H201,1.21
A6NJ78,1.21
Q96G74,1.21
Q9P2W1,1.21
Q6UX53,1.21
Q9NVC6,1.21
P50120,1.21
Q9NZD1,1.21
Q9NSU2,1.21
Q5VV41,1.2
I3L3H0,1.2
Q00888,1.2
O75600,1.2
Q7Z6I8,1.2
Q9H6T0,1.2
Q01432,1.2
Q9BRU9,1.2
Q9NU23,1.2
P00519,1.19
Q6Y288,1.19
P56937,1.19
Q6FHJ7,1.19
Q92478,1.19
Q9UKU9,1.19
Q9C040,1.19
Q7L2Z9,1.19
A0A087WT04,1.19
Q96SL8,1.19
Q8IZE3,1.19
A0A0A6YYH1,1.19
P26992,1.18
Q9P1Y5,1.18
Q8N3R9,1.18
J9JIF5,1.18
Q8WUF8,1.18
O95628,1.18
P02585,1.18
Q9NVF7,1.18
Q9ULL4,1.18
Q9H082,1.18
Q9H5H4,1.18
Q96A23,1.18
O95402,1.18
Q99717,1.18
O43896,1.18
Q96K19,1.18
Q8TAG5,1.18
Q99759,1.18
O43808,1.18
Q9H7D0,1.18
P48553,1.17
Q9NPB8,1.17
Q15545,1.17
O60687,1.17
Q8N1S5,1.17
Q14929,1.17
Q9ULW3,1.17
A5D8V6,1.17
Q16557,1.17
O75689,1.17
Q9UQ74,1.17
Q9BRT8,1.17
Q9H875,1.17
P00973,1.16
Q9H0E3,1.16
P52747,1.16
Q9H0E9,1.16
O95363,1.16
Q5VWJ9,1.16
Q4VXY6,1.16
Q9Y5B0,1.16
Q08AG7,1.16
Q9Y4C1,1.16
P19801,1.16
P35558,1.16
P15514,1.16
H3BLT4,1.16
Q9HCH5,1.16
Q00987,1.16
P98170,1.16
Q96S94,1.16
Q8N0V3,1.16
Q9UIF9,1.16
O43490,1.16
Q96EX1,1.16
Q5T1C6,1.16
Q96CG8,1.15
P20023,1.15
Q8N752,1.15
Q6ZN66,1.15
Q3B8N2,1.15
Q9NR09,1.15
P07199,1.15
Q8IW19,1.15
Q14149,1.15
Q9NY97,1.15
O00339,1.15
P49356,1.15
Q12834,1.15
O43716,1.15
Q4VCS5,1.15
P51688,1.15
Q16082,1.15
Q7L775,1.15
O94829,1.15
A0A096LNM5,1.14
Q7L311,1.14
Q9BYB4,1.14
Q8N201,1.14
Q86W34,1.14
P01160,1.14
O94885,1.14
O75155,1.14
Q8TBC3,1.14
Q96PC5,1.14
P10746,1.14
Q9Y2J0,1.13
Q15434,1.13
Q96EZ8,1.13
O00458,1.13
P0CG13,1.13
Q969P6,1.13
Q5KU26,1.13
P49454,1.13
O15318,1.13
O75907,1.13
Q5MNZ6,1.13
Q86VQ6,1.13
H0YBQ0,1.13
Q9BVQ7,1.13
Q9Y6K8,1.13
Q9NS61,1.13
P03372,1.13
Q9BYG5,1.13
O60870,1.13
O94913,1.13
Q00978,1.13
P35590,1.13
Q8IWV8,1.13
Q6DKI2,1.13
Q9H3S4,1.13
A0A1W2PR17,1.13
Q6VUC0,1.13
P40967,1.13
Q9BV81,1.13
Q587I9,1.12
Q9UKA8,1.12
Q49AR2,1.12
Q5VZL5,1.12
Q53GS7,1.12
Q53GD3,1.12
P46934,1.12
O43657,1.12
Q9NPF2,1.12
Q96L91,1.12
Q9HCE5,1.12
Q9HBH1,1.12
P43353,1.12
Q8TCE6,1.11
O00635,1.11
P17535,1.11
Q9H0V9,1.11
Q01968,1.11
Q9H0R3,1.11
Q8NB46,1.11
O14733,1.11
O95361,1.11
P59780,1.11
Q9BV29,1.11
Q8N122,1.11
Q9BWE0,1.11
P20333,1.11
P11831,1.11
Q674X7,1.11
Q9Y6K1,1.11
Q9Y6R0,1.11
Q8N423,1.11
Q8N442,1.1
A0A087WXF8,1.1
O96028,1.1
O14657,1.1
Q6IBW4,1.1
Q9NZH0,1.1
Q53QV2,1.1
Q9Y2T4,1.1
Q9GZM8,1.1
Q01826,1.1
Q13371,1.1
Q9UGN5,1.1
P42684,1.1
O60658,1.09
Q01974,1.09
Q9Y6W3,1.09
P17483,1.09
Q719H9,1.09
Q96CB8,1.09
Q4L180,1.09
Q7L3T8,1.09
Q03164,1.09
O00763,1.09
O43683,1.09
Q96BZ9,1.09
Q9ULL5,1.09
Q8WWM9,1.09
Q9HAJ7,1.09
O15273,1.09
P11712,1.09
O95476,1.09
Q9Y5Y6,1.09
P98164,1.09
Q9H0R5,1.09
Q8NCC3,1.09
Q8IV53,1.09
O60941,1.08
Q17RN3,1.08
O15014,1.08
Q562E7,1.08
O60861,1.08
H7C1D1,1.08
Q06055,1.08
Q9UL54,1.08
Q0IIM8,1.08
P29323,1.08
Q2PZI1,1.08
Q6ZNB6,1.08
O15211,1.08
P05412,1.08
Q9NWZ8,1.08
Q8IY31,1.08
Q9H6X2,1.08
A1L170,1.08
Q01804,1.08
P17029,1.08
Q9BW66,1.08
Q9BSY9,1.08
Q9Y6K0,1.07
Q9H3H5,1.07
Q9H173,1.07
Q9Y2G5,1.07
U3KQL2,1.07
Q9ULZ2,1.07
Q96H15,1.07
Q76M96,1.07
Q5TEU4,1.07
Q14135,1.07
Q6N063,1.07
Q08830,1.07
Q9BVA0,1.07
P09237,1.07
Q9NVU0,1.07
A0ACM8QGB5,1.07
Q8N8J7,1.07
Q2QD12,1.07
Q9Y467,1.07
P35226,1.07
P47974,1.07
Q9NWZ5,1.07
F8W9F8,1.07
Q9H2C2,1.07
Q9BRS2,1.06
Q9UBL6,1.06
Q86UU0,1.06
Q7Z7C8,1.06
O14770,1.06
P57682,1.06
Q14435,1.06
A6NKT7,1.06
Q12893,1.06
Q8N6G6,1.06
P17544,1.06
Q8WWZ8,1.06
P49069,1.06
Q6P087,1.06
P41229,1.06
Q7Z7M0,1.06
Q16566,1.06
P82279,1.06
O60844,1.06
Q86YV9,1.06
Q86UA1,1.06
Q00872,1.05
P54710,1.05
Q9UHI5,1.05
Q9UBI9,1.05
Q8NCE2,1.05
U3KQU4,1.05
Q6P158,1.05
Q330K2,1.05
O15431,1.05
Q96DF8,1.05
Q03113,1.05
Q9HBM6,1.05
Q6ZS17,1.05
Q9H2A2,1.05
Q86W56,1.05
P16662,1.05
Q702N8,1.04
Q5W0Z9,1.04
A6NDY0,1.04
Q15583,1.04
Q13444,1.04
O95273,1.04
Q9BYX2,1.04
Q96DX4,1.04
Q9NP74,1.04
Q9NVR2,1.04
O75170,1.04
A5PLL7,1.04
Q9Y6Y0,1.04
Q9P2Y5,1.04
Q6AI08,1.04
Q9NWM8,1.04
Q8N9N5,1.04
Q32P41,1.04
Q9NR99,1.04
Q9Y2P5,1.04
P47989,1.04
Q9UBU6,1.04
Q68CP9,1.03
Q9H0F6,1.03
P60331,1.03
P31249,1.03
O14777,1.03
Q9NVQ4,1.03
Q14623,1.03
P20718,1.03
Q96F15,1.03
Q99569,1.03
P49863,1.03
Q96IZ6,1.03
P78410,1.03
Q9UGU0,1.03
Q3LI77,1.03
P06340,1.03
Q8IZV5,1.03
Q96MG7,1.03
Q8NEN9,1.02
P05496,1.02
P35354,1.02
Q8NBK3,1.02
Q9BUK0,1.02
Q5TEJ8,1.02
Q96S99,1.02
Q8NDD1,1.02
P12838,1.02
P59901,1.02
P07992,1.02
Q8IWT6,1.02
Q8ND30,1.02
Q9BXD5,1.02
Q15345,1.02
Q9BYZ8,1.02
P10745,1.02
Q12934,1.02
Q9UNL4,1.02
P10721,1.01
P08581,1.01
Q8N565,1.01
Q86WV6,1.01
E9PDJ2,1.01
Q01664,1.01
Q5T751,1.01
Q6PCB7,1.01
Q5VT25,1.01
Q03111,1.01
Q9BZ67,1.01
Q8IUH3,1.01
O95208,1.01
Q9BSW2,1.01
O15198,1.01
Q05823,1.01
Q8TB24,1.01
Q8IVN3,1.01
Q9UNS1,1.01
P05423,1.01
Q8NEF9,1.01
Q8TE67,1.0
Q96ME1,1.0
Q6ZSJ8,1.0
Q8N138,1.0
Q9BXJ4,1.0
Q6B0K9,1.0
Q9NYZ1,1.0
Q9H6W3,1.0
P43699,1.0
O60565,0.999
Q96JC9,0.999
O95081,0.997
P08138,0.997
Q92574,0.997
Q7L3B6,0.997
Q15797,0.994
Q13888,0.994
Q9BT40,0.993
X6R8W7,0.993
Q86X95,0.993
O43353,0.992
Q96IG2,0.991
O75052,0.991
A0A7I2RAZ6,0.991
Q8N3J5,0.991
Q13432,0.99
Q92766,0.989
Q9NXU5,0.988
A1KXE4,0.988
Q9NVM1,0.988
Q9Y2H2,0.987
Q86U70,0.986
P56159,0.986
Q9NPF0,0.984
Q9GZU7,0.984
Q9Y535,0.983
Q5JTY5,0.983
Q5RIA9,0.983
Q08881,0.983
O94864,0.983
P01106,0.983
P54259,0.982
Q16620,0.982
