primary_id,term_id,term_name,source,category,symbol,organism
Q15323,CONTAM:mq,MQ,contaminants,contaminant_db,KRT31,Homo sapiens (Human)
Q9BYQ8,CONTAM:mq,MQ,contaminants,contaminant_db,KRTAP4-9,Homo sapiens (Human)
Q9BYQ5,CONTAM:mq,MQ,contaminants,contaminant_db,KRTAP4-6,Homo sapiens (Human)
Q9BYR4,CONTAM:mq,MQ,contaminants,contaminant_db,KRTAP4-3,Homo sapiens (Human)
Q9BYQ7,CONTAM:mq,MQ,contaminants,contaminant_db,KRTAP4-1,Homo sapiens (Human)
Q9BYR8,CONTAM:mq,MQ,contaminants,contaminant_db,KRTAP3-1,Homo sapiens (Human)
Q9BYR9,CONTAM:mq,MQ,contaminants,contaminant_db,KRTAP2-4,Homo sapiens (Human)
Q3LI72,CONTAM:mq,MQ,contaminants,contaminant_db,KRTAP19-5,Homo sapiens (Human)
P60413,CONTAM:mq,MQ,contaminants,contaminant_db,KRTAP10-12,Homo sapiens (Human)
Q0VBK2,CONTAM:mq,MQ,contaminants,contaminant_db,Krt80,Mus musculus (Mouse)
Q6KB66,CONTAM:mq,MQ,contaminants,contaminant_db,KRT80,Homo sapiens (Human)
Q5XKE5,CONTAM:mq,MQ,contaminants,contaminant_db,KRT79,Homo sapiens (Human)
Q8N1N4,CONTAM:mq,MQ,contaminants,contaminant_db,KRT78,Homo sapiens (Human)
Q01546,CONTAM:mq,MQ,contaminants,contaminant_db,KRT76,Homo sapiens (Human)
Q7RTS7,CONTAM:mq,MQ,contaminants,contaminant_db,KRT74,Homo sapiens (Human)
Q6NXH9,CONTAM:mq,MQ,contaminants,contaminant_db,Krt73,Mus musculus (Mouse)
Q86Y46,CONTAM:mq,MQ,contaminants,contaminant_db,KRT73,Homo sapiens (Human)
Q14CN4,CONTAM:mq,MQ,contaminants,contaminant_db,KRT72,Homo sapiens (Human)
Q6IME9,CONTAM:mq,MQ,contaminants,contaminant_db,Krt72,Mus musculus (Mouse)
Q3SY84,CONTAM:mq,MQ,contaminants,contaminant_db,KRT71,Homo sapiens (Human)
Q9DCV7,CONTAM:mq,MQ,contaminants,contaminant_db,Krt7,Mus musculus (Mouse)
Q6A162,CONTAM:mq,MQ,contaminants,contaminant_db,KRT40,Homo sapiens (Human)
P07744,CONTAM:mq,MQ,contaminants,contaminant_db,Krt4,Mus musculus (Mouse)
P19013,CONTAM:mq,MQ,contaminants,contaminant_db,KRT4,Homo sapiens (Human)
Q6A163,CONTAM:mq,MQ,contaminants,contaminant_db,KRT39,Homo sapiens (Human)
Q6IFX4,CONTAM:mq,MQ,contaminants,contaminant_db,Krt39,Mus musculus (Mouse)
Q497I4,CONTAM:mq,MQ,contaminants,contaminant_db,Krt35,Mus musculus (Mouse)
Q9D646,CONTAM:mq,MQ,contaminants,contaminant_db,Krt34,Mus musculus (Mouse)
Q61765,CONTAM:mq,MQ,contaminants,contaminant_db,Krt31,Mus musculus (Mouse)
P12035,CONTAM:mq,MQ,contaminants,contaminant_db,KRT3,Homo sapiens (Human)
Q7Z3Y7,CONTAM:mq,MQ,contaminants,contaminant_db,KRT28,Homo sapiens (Human)
Q7Z3Y8,CONTAM:mq,MQ,contaminants,contaminant_db,KRT27,Homo sapiens (Human)
Q7Z3Y9,CONTAM:mq,MQ,contaminants,contaminant_db,KRT26,Homo sapiens (Human)
Q7Z3Z0,CONTAM:mq,MQ,contaminants,contaminant_db,KRT25,Homo sapiens (Human)
Q2M2I5,CONTAM:mq,MQ,contaminants,contaminant_db,KRT24,Homo sapiens (Human)
Q99PS0,CONTAM:mq,MQ,contaminants,contaminant_db,Krt23,Mus musculus (Mouse)
Q9C075,CONTAM:mq,MQ,contaminants,contaminant_db,KRT23,Homo sapiens (Human)
Q8N1A0,CONTAM:mq,MQ,contaminants,contaminant_db,KRT222,Homo sapiens (Human)
P35900,CONTAM:mq,MQ,contaminants,contaminant_db,KRT20,Homo sapiens (Human)
Q9D312,CONTAM:mq,MQ,contaminants,contaminant_db,Krt20,Mus musculus (Mouse)
P19001,CONTAM:mq,MQ,contaminants,contaminant_db,Krt19,Mus musculus (Mouse)
Q9Z2K1,CONTAM:mq,MQ,contaminants,contaminant_db,Krt16,Mus musculus (Mouse)
P19012,CONTAM:mq,MQ,contaminants,contaminant_db,KRT15,Homo sapiens (Human)
P08730,CONTAM:mq,MQ,contaminants,contaminant_db,Krt13,Mus musculus (Mouse)
P13646,CONTAM:mq,MQ,contaminants,contaminant_db,KRT13,Homo sapiens (Human)
Q99456,CONTAM:mq,MQ,contaminants,contaminant_db,KRT12,Homo sapiens (Human)
P02535,CONTAM:mq,MQ,contaminants,contaminant_db,Krt10,Mus musculus (Mouse)
P0C1U8,CONTAM:mq,MQ,contaminants,contaminant_db,sspA,Staphylococcus aureus
P21578,CONTAM:mq,MQ,contaminants,contaminant_db,luxY,Aliivibrio fischeri (Vibrio fischeri)
P00711,CONTAM:mq,MQ,contaminants,contaminant_db,LALBA,Bos taurus (Bovine)
Q58D62,CONTAM:mq,MQ,contaminants,contaminant_db,FETUB,Bos taurus (Bovine)
P02668,CONTAM:mq,MQ,contaminants,contaminant_db,CSN3,Bos taurus (Bovine)
P02666,CONTAM:mq,MQ,contaminants,contaminant_db,CSN2,Bos taurus (Bovine)
P02663,CONTAM:mq,MQ,contaminants,contaminant_db,CSN1S2,Bos taurus (Bovine)
P02662,CONTAM:mq,MQ,contaminants,contaminant_db,CSN1S1,Bos taurus (Bovine)
P02769,CONTAM:mq,MQ,contaminants,contaminant_db,ALB,Bos taurus (Bovine)
P12763,CONTAM:mq,MQ,contaminants,contaminant_db,AHSG,Bos taurus (Bovine)
P00761,CONTAM:mq,MQ,contaminants,contaminant_db,,Sus scrofa (Pig)
P00766,CONTAM:mq,MQ,contaminants,contaminant_db,,Bos taurus (Bovine)
Q3ZBS7,CONTAM:mq,MQ,contaminants,contaminant_db,VTN,Bos taurus (Bovine)
E1BJK2,CONTAM:mq,MQ,contaminants,contaminant_db,TUBB1,Bos taurus (Bovine)
Q5KR48,CONTAM:mq,MQ,contaminants,contaminant_db,TPM2,Bos taurus (Bovine)
P21752,CONTAM:mq,MQ,contaminants,contaminant_db,TMSB10,Bos taurus (Bovine)
Q29443,CONTAM:mq,MQ,contaminants,contaminant_db,TF,Bos taurus (Bovine)
P31096,CONTAM:mq,MQ,contaminants,contaminant_db,SPP1,Bos taurus (Bovine)
Q6T181,CONTAM:mq,MQ,contaminants,contaminant_db,SHBG,Bos taurus (Bovine)
P28800,CONTAM:mq,MQ,contaminants,contaminant_db,SERPINF2,Bos taurus (Bovine)
Q95121,CONTAM:mq,MQ,contaminants,contaminant_db,SERPINF1,Bos taurus (Bovine)
F6R4P6,CONTAM:mq,MQ,contaminants,contaminant_db,SERPIND1,Bos taurus (Bovine)
P41361,CONTAM:mq,MQ,contaminants,contaminant_db,SERPINC1,Bos taurus (Bovine)
Q9TT36,CONTAM:mq,MQ,contaminants,contaminant_db,SERPINA7,Bos taurus (Bovine)
E1BF81,CONTAM:mq,MQ,contaminants,contaminant_db,SERPINA6,Bos taurus (Bovine)
Q9N2I2,CONTAM:mq,MQ,contaminants,contaminant_db,SERPINA5,Bos taurus (Bovine)
A2I7N3,CONTAM:mq,MQ,contaminants,contaminant_db,SERPINA3-7,Bos taurus (Bovine)
A2I7N1,CONTAM:mq,MQ,contaminants,contaminant_db,SERPINA3-5,Bos taurus (Bovine)
A2I7N0,CONTAM:mq,MQ,contaminants,contaminant_db,SERPINA3-4,Bos taurus (Bovine)
Q9TTE1,CONTAM:mq,MQ,contaminants,contaminant_db,SERPINA3-1,Bos taurus (Bovine)
A5PJ69,CONTAM:mq,MQ,contaminants,contaminant_db,SERPINA10,Bos taurus (Bovine)
P34955,CONTAM:mq,MQ,contaminants,contaminant_db,SERPINA1,Bos taurus (Bovine)
P07477,CONTAM:mq,MQ,contaminants,contaminant_db,PRSS1,Homo sapiens (Human)
P07224,CONTAM:mq,MQ,contaminants,contaminant_db,PROS1,Bos taurus (Bovine)
Q2KJC7,CONTAM:mq,MQ,contaminants,contaminant_db,POSTN,Bos taurus (Bovine)
P06868,CONTAM:mq,MQ,contaminants,contaminant_db,PLG,Bos taurus (Bovine)
P02584,CONTAM:mq,MQ,contaminants,contaminant_db,PFN1,Bos taurus (Bovine)
P02777,CONTAM:mq,MQ,contaminants,contaminant_db,PF4,Bos taurus (Bovine)
Q3SZR3,CONTAM:mq,MQ,contaminants,contaminant_db,ORM1,Bos taurus (Bovine)
Q2YDI2,CONTAM:mq,MQ,contaminants,contaminant_db,ORC4,Bos taurus (Bovine)
P13717,CONTAM:mq,MQ,contaminants,contaminant_db,nucA,Serratia marcescens
P67983,CONTAM:mq,MQ,contaminants,contaminant_db,MT1A,Bos taurus (Bovine)
Q05443,CONTAM:mq,MQ,contaminants,contaminant_db,LUM,Bos taurus (Bovine)
Q2KIF2,CONTAM:mq,MQ,contaminants,contaminant_db,LRG1,Bos taurus (Bovine)
Q2HJF0,CONTAM:mq,MQ,contaminants,contaminant_db,LOC525947,Bos taurus (Bovine)
P02754,CONTAM:mq,MQ,contaminants,contaminant_db,LGB,Bos taurus (Bovine)
Q61726,CONTAM:mq,MQ,contaminants,contaminant_db,Krt83,Mus musculus (Mouse)
Q3KNV1,CONTAM:mq,MQ,contaminants,contaminant_db,KRT7,Homo sapiens (Human)
Q5XQN5,CONTAM:mq,MQ,contaminants,contaminant_db,KRT5,Bos taurus (Bovine)
Q148H6,CONTAM:mq,MQ,contaminants,contaminant_db,KRT28,Bos taurus (Bovine)
E1B991,CONTAM:mq,MQ,contaminants,contaminant_db,KRT2,Bos taurus (Bovine)
Q3ZAW8,CONTAM:mq,MQ,contaminants,contaminant_db,Krt16,Mus musculus (Mouse)
P01045,CONTAM:mq,MQ,contaminants,contaminant_db,KNG2,Bos taurus (Bovine)
P01044,CONTAM:mq,MQ,contaminants,contaminant_db,KNG1,Bos taurus (Bovine)
Q3T052,CONTAM:mq,MQ,contaminants,contaminant_db,ITIH4,Bos taurus (Bovine)
P56652,CONTAM:mq,MQ,contaminants,contaminant_db,ITIH3,Bos taurus (Bovine)
Q0VCM5,CONTAM:mq,MQ,contaminants,contaminant_db,ITIH1,Bos taurus (Bovine)
Q1RMN8,CONTAM:mq,MQ,contaminants,contaminant_db,IGL@,Bos taurus (Bovine)
Q05B55,CONTAM:mq,MQ,contaminants,contaminant_db,IGK,Bos taurus (Bovine)
Q3SZV7,CONTAM:mq,MQ,contaminants,contaminant_db,HPX,Bos taurus (Bovine)
E1BCW0,CONTAM:mq,MQ,contaminants,contaminant_db,HGFAC,Bos taurus (Bovine)
P02070,CONTAM:mq,MQ,contaminants,contaminant_db,HBB,Bos taurus (Bovine)
P01966,CONTAM:mq,MQ,contaminants,contaminant_db,HBA,Bos taurus (Bovine)
Q3SX14,CONTAM:mq,MQ,contaminants,contaminant_db,GSN,Bos taurus (Bovine)
Q3ZBD7,CONTAM:mq,MQ,contaminants,contaminant_db,GPI,Bos taurus (Bovine)
Q3MHN5,CONTAM:mq,MQ,contaminants,contaminant_db,GC,Bos taurus (Bovine)
Q5D862,CONTAM:mq,MQ,contaminants,contaminant_db,FLG2,Homo sapiens (Human)
P20930,CONTAM:mq,MQ,contaminants,contaminant_db,FLG,Homo sapiens (Human)
P02676,CONTAM:mq,MQ,contaminants,contaminant_db,FGB,Bos taurus (Bovine)
P02672,CONTAM:mq,MQ,contaminants,contaminant_db,FGA,Bos taurus (Bovine)
Q28107,CONTAM:mq,MQ,contaminants,contaminant_db,F5,Bos taurus (Bovine)
P00735,CONTAM:mq,MQ,contaminants,contaminant_db,F2,Bos taurus (Bovine)
Q2TBQ1,CONTAM:mq,MQ,contaminants,contaminant_db,F13B,Bos taurus (Bovine)
Q6E0U4,CONTAM:mq,MQ,contaminants,contaminant_db,DMKN,Homo sapiens (Human)
P62894,CONTAM:mq,MQ,contaminants,contaminant_db,CYCS,Bos taurus (Bovine)
Q2KJ83,CONTAM:mq,MQ,contaminants,contaminant_db,CPN1,Bos taurus (Bovine)
Q2KIG3,CONTAM:mq,MQ,contaminants,contaminant_db,CPB2,Bos taurus (Bovine)
P35445,CONTAM:mq,MQ,contaminants,contaminant_db,COMP,Bos taurus (Bovine)
P04258,CONTAM:mq,MQ,contaminants,contaminant_db,COL3A1,Bos taurus (Bovine)
P17697,CONTAM:mq,MQ,contaminants,contaminant_db,CLU,Bos taurus (Bovine)
P09870,CONTAM:mq,MQ,contaminants,contaminant_db,cloSI,Hathewaya histolytica (Clostridium histolyticum)
Q2KIS7,CONTAM:mq,MQ,contaminants,contaminant_db,CLEC3B,Bos taurus (Bovine)
Q95M17,CONTAM:mq,MQ,contaminants,contaminant_db,CHIA,Bos taurus (Bovine)
Q32PI4,CONTAM:mq,MQ,contaminants,contaminant_db,CFI,Bos taurus (Bovine)
Q28085,CONTAM:mq,MQ,contaminants,contaminant_db,CFH,Bos taurus (Bovine)
Q3MHN2,CONTAM:mq,MQ,contaminants,contaminant_db,C9,Bos taurus (Bovine)
Q29RQ1,CONTAM:mq,MQ,contaminants,contaminant_db,C7,Bos taurus (Bovine)
Q28065,CONTAM:mq,MQ,contaminants,contaminant_db,C4BPA,Bos taurus (Bovine)
P01030,CONTAM:mq,MQ,contaminants,contaminant_db,C4,Bos taurus (Bovine)
Q2UVX4,CONTAM:mq,MQ,contaminants,contaminant_db,C3,Bos taurus (Bovine)
Q3KUS7,CONTAM:mq,MQ,contaminants,contaminant_db,BF,Bos taurus (Bovine)
Q2KIH2,CONTAM:mq,MQ,contaminants,contaminant_db,APON,Bos taurus (Bovine)
P17690,CONTAM:mq,MQ,contaminants,contaminant_db,APOH,Bos taurus (Bovine)
Q03247,CONTAM:mq,MQ,contaminants,contaminant_db,APOE,Bos taurus (Bovine)
Q32PJ2,CONTAM:mq,MQ,contaminants,contaminant_db,APOA4,Bos taurus (Bovine)
P81644,CONTAM:mq,MQ,contaminants,contaminant_db,APOA2,Bos taurus (Bovine)
P15497,CONTAM:mq,MQ,contaminants,contaminant_db,APOA1,Bos taurus (Bovine)
Q3MHH8,CONTAM:mq,MQ,contaminants,contaminant_db,AMY2A,Bos taurus (Bovine)
P00978,CONTAM:mq,MQ,contaminants,contaminant_db,AMBP,Bos taurus (Bovine)
Q3SZH5,CONTAM:mq,MQ,contaminants,contaminant_db,AGT,Bos taurus (Bovine)
Q3SZ57,CONTAM:mq,MQ,contaminants,contaminant_db,AFP,Bos taurus (Bovine)
Q3Y5Z3,CONTAM:mq,MQ,contaminants,contaminant_db,ADIPOQ,Bos taurus (Bovine)
Q2KJF1,CONTAM:mq,MQ,contaminants,contaminant_db,A1BG,Bos taurus (Bovine)
P02081,CONTAM:mq,MQ,contaminants,contaminant_db,,Bos taurus (Bovine)
P15636,CONTAM:mq,MQ,contaminants,contaminant_db,,Achromobacter lyticus
P50448,CONTAM:mq,MQ,contaminants,contaminant_db,,Bos taurus (Bovine)
Q1A7A4,CONTAM:mq,MQ,contaminants,contaminant_db,,Bos taurus (Bovine)
Q28194,CONTAM:mq,MQ,contaminants,contaminant_db,,Bos taurus (Bovine)
Q2KIT0,CONTAM:mq,MQ,contaminants,contaminant_db,,Bos taurus (Bovine)
Q2KIU3,CONTAM:mq,MQ,contaminants,contaminant_db,,Bos taurus (Bovine)
Q61782,CONTAM:mq,MQ,contaminants,contaminant_db,,Mus musculus (Mouse)
Q862S4,CONTAM:mq,MQ,contaminants,contaminant_db,,Bos taurus (Bovine)
Q9R4J4,CONTAM:mq,MQ,contaminants,contaminant_db,,Pseudomonas fragi
Q9TRI1,CONTAM:mq,MQ,contaminants,contaminant_db,,Bos taurus (Bovine)
Q9U6Y5,CONTAM:mq,MQ,contaminants,contaminant_db,,Zoanthus sp. (Green polyp)
P11679,CONTAM:all_keratin,all keratin,contaminants,keratin,Krt8,Mus musculus (Mouse)
Q8VED5,CONTAM:all_keratin,all keratin,contaminants,keratin,Krt79,Mus musculus (Mouse)
Q6IFZ6,CONTAM:all_keratin,all keratin,contaminants,keratin,Krt77,Mus musculus (Mouse)
Q3UV17,CONTAM:all_keratin,all keratin,contaminants,keratin,Krt76,Mus musculus (Mouse)
Q8BGZ7,CONTAM:all_keratin,all keratin,contaminants,keratin,Krt75,Mus musculus (Mouse)
Q9R0H5,CONTAM:all_keratin,all keratin,contaminants,keratin,Krt71,Mus musculus (Mouse)
P50446,CONTAM:all_keratin,all keratin,contaminants,keratin,Krt6a,Mus musculus (Mouse)
Q922U2,CONTAM:all_keratin,all keratin,contaminants,keratin,Krt5,Mus musculus (Mouse)
Q6IFX2,CONTAM:all_keratin,all keratin,contaminants,keratin,Krt42,Mus musculus (Mouse)
Q3TTY5,CONTAM:all_keratin,all keratin,contaminants,keratin,Krt2,Mus musculus (Mouse)
P05784,CONTAM:all_keratin,all keratin,contaminants,keratin,Krt18,Mus musculus (Mouse)
Q9QWL7,CONTAM:all_keratin,all keratin,contaminants,keratin,Krt17,Mus musculus (Mouse)
Q61781,CONTAM:all_keratin,all keratin,contaminants,keratin,Krt14,Mus musculus (Mouse)
P04104,CONTAM:all_keratin,all keratin,contaminants,keratin,Krt1,Mus musculus (Mouse)
P35527,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT9,Homo sapiens (Human)
P35908,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT2,Homo sapiens (Human)
P13645,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT10,Homo sapiens (Human)
P04264,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT1,Homo sapiens (Human)
P05787,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT8,Homo sapiens (Human)
Q7Z794,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT77,Homo sapiens (Human)
O95678,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT75,Homo sapiens (Human)
P08729,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT7,Homo sapiens (Human)
P48668,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT6C,Homo sapiens (Human)
P04259,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT6B,Homo sapiens (Human)
P02538,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT6A,Homo sapiens (Human)
P13647,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT5,Homo sapiens (Human)
P08727,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT19,Homo sapiens (Human)
P05783,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT18,Homo sapiens (Human)
Q04695,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT17,Homo sapiens (Human)
P08779,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT16,Homo sapiens (Human)
P02533,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT14,Homo sapiens (Human)
Q02958,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP6-1,Ovis aries (Sheep)
O43790,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT86,Homo sapiens (Human)
P78386,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT85,Homo sapiens (Human)
Q9NSB2,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT84,Homo sapiens (Human)
P78385,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT83,Homo sapiens (Human)
Q9NSB4,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT82,Homo sapiens (Human)
Q14533,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT81,Homo sapiens (Human)
O76015,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT38,Homo sapiens (Human)
O76014,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT37,Homo sapiens (Human)
O76013,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT36,Homo sapiens (Human)
Q92764,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT35,Homo sapiens (Human)
O76011,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT34,Homo sapiens (Human)
Q14525,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT33B,Homo sapiens (Human)
O76009,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT33A,Homo sapiens (Human)
Q14532,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT32,Homo sapiens (Human)
Q15323,CONTAM:all_keratin,all keratin,contaminants,keratin,KRT31,Homo sapiens (Human)
P02438,CONTAM:all_keratin,all keratin,contaminants,keratin,,Ovis aries (Sheep)
P02439,CONTAM:all_keratin,all keratin,contaminants,keratin,,Ovis aries (Sheep)
P02440,CONTAM:all_keratin,all keratin,contaminants,keratin,,Ovis aries (Sheep)
P02441,CONTAM:all_keratin,all keratin,contaminants,keratin,,Ovis aries (Sheep)
P02443,CONTAM:all_keratin,all keratin,contaminants,keratin,,Ovis aries (Sheep)
P02444,CONTAM:all_keratin,all keratin,contaminants,keratin,,Ovis aries (Sheep)
P02445,CONTAM:all_keratin,all keratin,contaminants,keratin,,Ovis aries (Sheep)
P02534,CONTAM:all_keratin,all keratin,contaminants,keratin,,Ovis aries (Sheep)
P02539,CONTAM:all_keratin,all keratin,contaminants,keratin,,Ovis aries (Sheep)
P08131,CONTAM:all_keratin,all keratin,contaminants,keratin,,Ovis aries (Sheep)
P15241,CONTAM:all_keratin,all keratin,contaminants,keratin,,Ovis aries (Sheep)
P25690,CONTAM:all_keratin,all keratin,contaminants,keratin,,Ovis aries (Sheep)
P25691,CONTAM:all_keratin,all keratin,contaminants,keratin,,Ovis aries (Sheep)
P26372,CONTAM:all_keratin,all keratin,contaminants,keratin,,Ovis aries (Sheep)
P0DSO2,CONTAM:all_keratin,all keratin,contaminants,keratin,SCYGR9,Homo sapiens (Human)
A0A286YFG1,CONTAM:all_keratin,all keratin,contaminants,keratin,SCYGR8,Homo sapiens (Human)
A0A286YF01,CONTAM:all_keratin,all keratin,contaminants,keratin,SCYGR7,Homo sapiens (Human)
A0A286YF77,CONTAM:all_keratin,all keratin,contaminants,keratin,SCYGR6,Homo sapiens (Human)
A0A286YF46,CONTAM:all_keratin,all keratin,contaminants,keratin,SCYGR5,Homo sapiens (Human)
A0A286YEV6,CONTAM:all_keratin,all keratin,contaminants,keratin,SCYGR4,Homo sapiens (Human)
A0A286YF60,CONTAM:all_keratin,all keratin,contaminants,keratin,SCYGR3,Homo sapiens (Human)
A0A286YFB4,CONTAM:all_keratin,all keratin,contaminants,keratin,SCYGR2,Homo sapiens (Human)
A0A286YEX9,CONTAM:all_keratin,all keratin,contaminants,keratin,SCYGR10,Homo sapiens (Human)
A0A286YEY9,CONTAM:all_keratin,all keratin,contaminants,keratin,SCYGR1,Homo sapiens (Human)
Q9BYP9,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP9-9,Homo sapiens (Human)
Q9BYQ0,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP9-8,Homo sapiens (Human)
A8MTY7,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP9-7,Homo sapiens (Human)
A8MVA2,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP9-6,Homo sapiens (Human)
Q9BYQ2,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP9-4,Homo sapiens (Human)
Q3V2C1,CONTAM:all_keratin,all keratin,contaminants,keratin,Krtap9-3,Mus musculus (Mouse)
Q9BYQ3,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP9-3,Homo sapiens (Human)
Q9BYQ4,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP9-2,Homo sapiens (Human)
A8MXZ3,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP9-1,Homo sapiens (Human)
O08633,CONTAM:all_keratin,all keratin,contaminants,keratin,Krtap8-1,Mus musculus (Mouse)
Q8IUC2,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP8-1,Homo sapiens (Human)
Q9D3I6,CONTAM:all_keratin,all keratin,contaminants,keratin,Krtap7-1,Mus musculus (Mouse)
Q8IUC3,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP7-1,Homo sapiens (Human)
Q925H3,CONTAM:all_keratin,all keratin,contaminants,keratin,Krtap6-5,Mus musculus (Mouse)
Q3LI67,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP6-3,Homo sapiens (Human)
O08884,CONTAM:all_keratin,all keratin,contaminants,keratin,Krtap6-2,Mus musculus (Mouse)
Q3LI66,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP6-2,Homo sapiens (Human)
Q3LI64,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP6-1,Homo sapiens (Human)
P26371,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP5-9,Homo sapiens (Human)
O75690,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP5-8,Homo sapiens (Human)
Q6L8G8,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP5-7,Homo sapiens (Human)
Q6L8G9,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP5-6,Homo sapiens (Human)
Q2TA51,CONTAM:all_keratin,all keratin,contaminants,keratin,Krtap5-5,Mus musculus (Mouse)
Q701N2,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP5-5,Homo sapiens (Human)
Q62220,CONTAM:all_keratin,all keratin,contaminants,keratin,Krtap5-4,Mus musculus (Mouse)
Q6L8H1,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP5-4,Homo sapiens (Human)
Q9D226,CONTAM:all_keratin,all keratin,contaminants,keratin,Krtap5-3,Mus musculus (Mouse)
Q6L8H2,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP5-3,Homo sapiens (Human)
Q9D5Z7,CONTAM:all_keratin,all keratin,contaminants,keratin,Krtap5-2,Mus musculus (Mouse)
Q701N4,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP5-2,Homo sapiens (Human)
Q6L8G4,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP5-11,Homo sapiens (Human)
Q6L8G5,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP5-10,Homo sapiens (Human)
Q64507,CONTAM:all_keratin,all keratin,contaminants,keratin,Krtap5-1,Mus musculus (Mouse)
Q6L8H4,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP5-1,Homo sapiens (Human)
Q9BYQ8,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP4-9,Homo sapiens (Human)
Q9BYQ9,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP4-8,Homo sapiens (Human)
Q9BYR0,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP4-7,Homo sapiens (Human)
Q9BYQ5,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP4-6,Homo sapiens (Human)
Q9BYR2,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP4-5,Homo sapiens (Human)
Q9BYR3,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP4-4,Homo sapiens (Human)
Q9BYR4,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP4-3,Homo sapiens (Human)
Q9BYR5,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP4-2,Homo sapiens (Human)
G5E9R7,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP4-16,Homo sapiens (Human)
Q9BQ66,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP4-12,Homo sapiens (Human)
Q9BYQ6,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP4-11,Homo sapiens (Human)
Q9BYQ7,CONTAM:all_keratin,all keratin,contaminants,keratin,KRTAP4-1,Homo sapiens (Human)
